state,year,state_abbr,sfip,pop_wm65o,pop_wmU20,pop_wmWA,pop_wf65o,pop_wfU20,pop_wfWA,pop_bm65o,pop_bmU20,pop_bmWA,pop_bf65o,pop_bfU20,pop_bfWA,pop_nm65o,pop_nmU20,pop_nmWA,pop_nf65o,pop_nfU20,pop_nfWA,population,m_gdp,rpcgdp,rpcpi,pov,lab,state_area,density,refundable_eitc,eitc,ca_model,nc_model
Missouri,2015,MO,29,0.06328592419508738,0.10540060581909602,0.2477806028267059,0.07943676567725212,0.10019174011437251,0.24877757241444243,0.004758032008040279,0.02058593237560389,0.03441775379476385,0.007447891179707842,0.019785821897481504,0.03819659279018325,0.0010519452922608857,0.004339624101151346,0.009100948067546378,0.0013253424336230092,0.004325304082308176,0.00979160093037327,6075411,279020.8,45926.24268547428,43322,10.2,63.1,69686,87.18266222770714,0,0,1,0
Mississippi,2015,MS,28,0.04744181971225635,0.07492531513451636,0.17458049227634923,0.05988299900576243,0.07094535505785339,0.1726960224812063,0.015341624108639098,0.06043379257321591,0.10369767419306401,0.022298946134930712,0.059196429974807965,0.12048868465345988,6.093174741349414e-4,0.002689424328755872,0.005417307224759559,8.169937372731404e-4,0.0026660147660832892,0.00587178716293156,2990231,100482.4,33603.55771845052,35533,17,56.9,47716,62.6672604577081,0,0,1,0
Montana,2015,MT,30,0.07877207354373991,0.10781632484888438,0.27099404262744853,0.08570763794298566,0.10162337190194815,0.2634128134406856,1.667482634428669e-4,0.0020630250267815163,0.0029384534098565672,1.4638946383647037e-4,0.0018710706304926345,0.0017537651660938735,0.002576842350181048,0.016095085288828352,0.02192545770944115,0.003365018734942971,0.015346657036631297,0.02342522261377903,1031495,45395.7,44009.6171091474,43941,9.3,62.3,147138,7.010391605159782,1,1,0,1
North Carolina,2015,NC,37,0.05412954067551387,0.08809124201546684,0.21328599219425143,0.0680971560047814,0.08384624106002281,0.21461454757682855,0.009945385265120276,0.034170524143243675,0.06376906429650128,0.015069912798546371,0.03341722776171644,0.07341755454549259,0.0015424592750700444,0.007633190790515858,0.014335745223427447,0.0019793333172598224,0.007541631555676085,0.015113251500565196,10037218,475096.6,47333.49420128167,42076,11.8,61.9,52586,190.87243753090175,0,0,0,1
North Dakota,2015,ND,38,0.06219285091266212,0.11284027122430801,0.2837835870380934,0.07516111057433322,0.10710924812418188,0.25416359490005125,2.8191868829719786e-4,0.005994411921586898,0.011297924522558128,1.9853428753323794e-4,0.005369690696815642,0.006755460023797643,0.0016345989673569924,0.01477359811630668,0.020917572534501952,0.0022407903252918125,0.014162112510704306,0.02112272463161963,755537,56542.4,74837.36732946236,53991,6.9,70,70665,10.691813486167126,0,0,1,0
Nebraska,2015,NE,31,0.06281569443658998,0.12222504689335797,0.2633342829161247,0.07831045437800829,0.11630239860384903,0.2578407967193412,0.0015644332444178539,0.011392879397524073,0.016079836833840806,0.002089258315940465,0.0108183729999963,0.014707258071762033,9.360173229270335e-4,0.007989708566170504,0.012069919595530583,0.001289071852410522,0.007859162954220773,0.012375406897987853,1892059,111401.5,58878.44935068092,50556,8.5,69.4,77227,24.49996762790216,1,1,0,1
New Hampshire,2015,NH,33,0.07309342943445883,0.10733244609265186,0.28801701707689087,0.08776579836707839,0.10283443490743786,0.28874001854233333,4.725304303615755e-4,0.0035783712653647158,0.006090558363489548,4.3664204324550646e-4,0.0032576188055148487,0.004429972784639771,0.0010123515865657804,0.004729042677273679,0.010647635852498729,0.001256093549062416,0.0048284834165744535,0.011477554804557826,1337480,72042.4,53864.28208272273,54684,5,67.8,9304,143.75322441960446,0,0,1,0
New Jersey,2015,NJ,34,0.0535888703802076,0.08976234432340148,0.21888452176203047,0.07131462794093375,0.08541683764900265,0.2193578985722261,0.006346789154654312,0.022842037574326585,0.04483923451621544,0.010119373478632995,0.022125490061679905,0.04974537535996479,0.0048292551603596355,0.014203220811173272,0.032609788697398695,0.005706563647366631,0.0138136065563421,0.0344941643540836,8870312,529953.7,59744.65159737334,59175,8.1,65.2,7836,1131.9948953547728,1,1,0,1
New Mexico,2015,NM,35,0.06570063887781803,0.10737099361696326,0.24075641449500998,0.07723278300115163,0.10301707453957305,0.24143294653626599,0.001215269720502318,0.005318001158812308,0.009647519151263282,0.0012798608276943701,0.004830936365319647,0.00754137060415651,0.0049065318833666416,0.02256717594761135,0.037586761406669916,0.0069940207772846,0.02216096965127022,0.040440731439266894,2090071,89701.3,42917.8243227144,38103,14.8,58.4,121666,17.1787598836158,1,1,0,1
Nevada,2015,NV,32,0.0590221963785645,0.0989105573549667,0.23715413917437184,0.06286458120898815,0.09412378670476282,0.22492314010202435,0.004256534093583092,0.01722658740658546,0.030806709078618988,0.005289466978045557,0.016416765236282962,0.030621248297473515,0.006244659723042909,0.014601550410297117,0.03415685589592722,0.008745591384579773,0.013922108563581847,0.04071352200830321,2868531,136347.4,47532.13404352262,44493,10.9,63.5,110540,25.950162836982088,0,0,1,0
New York,2015,NY,36,0.05199360584283077,0.0836732533390486,0.214246539495387,0.06845459765346458,0.0799355110495474,0.21513969273839503,0.007994985684977113,0.025628466869925967,0.052600860514003915,0.013204851261268002,0.02488701283353922,0.06043270087515994,0.004894003613208534,0.012617640013102498,0.03147193862276553,0.005979858598229128,0.012133799921159144,0.03471068107398765,19657321,1373643,69879.46119412711,57481,11.6,63.2,49576,396.50881474907214,1,1,0,1
Ohio,2015,OH,39,0.06228268636670061,0.10268324339858281,0.24595495819894744,0.07990826268260669,0.09767537706558461,0.2476474781487165,0.005676579924051276,0.022728002123501213,0.03702558397358874,0.008510696879236194,0.021986411485147322,0.04042094883850592,9.898200143430977e-4,0.0038474262657654692,0.0084830775968471,0.0012491487281148378,0.003934930347353345,0.0089953679624068,11622315,578852.4,49805.25824674344,44442,10.7,63.2,41222,281.94447139876763,0,1,1,0
Oklahoma,2015,OK,40,0.05756526373232395,0.09937430284172072,0.22865257237020772,0.07142097287367044,0.09423048302040804,0.2269256911744173,0.0030387278616285616,0.01578230812388538,0.025260080633818845,0.004133467740079447,0.014999547374542196,0.02483609588294952,0.004710117687733441,0.02425867877350264,0.03683450632371466,0.006106352150789231,0.023589457969506854,0.03828137346510104,3910518,197071.9,50395.34404393484,44894,11.7,61.3,69919,55.92926100201662,0,1,1,0
Oregon,2015,OR,41,0.07071644392418942,0.10641197727932171,0.2672026321984441,0.0839505970075714,0.10122452372029457,0.2674131563139069,8.11986038717525e-4,0.005036901443359308,0.00854563670107218,9.279484947525745e-4,0.004740774141467228,0.006949535428521091,0.0027574677582068324,0.010966415182421883,0.02282046573110347,0.0036592873733806938,0.010662075946947923,0.025202175316321192,4018542,189946.5,47267.51642759986,44694,9.9,61.8,96981,41.43638444643796,1,1,0,1
Pennsylvania,2015,PA,42,0.06722117981478733,0.09553983404637338,0.24702314446828802,0.08719961894748002,0.09119130359587041,0.2470433167331752,0.004809365059979649,0.020171170268145695,0.03504735556462873,0.007661003993952074,0.019293285810187744,0.037391169458127614,0.0015201912643459596,0.005780683070418875,0.012246441276269488,0.0018109689895993992,0.005784357862859561,0.013265609775510839,12789838,682466.1,53360.02692137305,49927,9.1,62.5,45333,282.13085390333754,0,0,1,0
Rhode Island,2015,RI,44,0.0643229260298651,0.09544927267463095,0.2572018174145556,0.0862666361367262,0.09174972513591816,0.2649661363666469,0.0027618872801796978,0.015191799304749991,0.026233671370422165,0.003712794000488227,0.01483982189185967,0.026481569440791154,0.0015753827754365181,0.0075343982227033,0.015365895659512947,0.0019065443198225732,0.007851367129472809,0.01658835484621804,1056886,52819.1,49976.1563688042,48682,10.1,64.6,1214,870.5815485996706,1,1,0,1
South Carolina,2015,SC,45,0.05785164478965099,0.08183159906258285,0.20116396916180249,0.06951319095605683,0.0780691445231072,0.20398872060205808,0.013321062106541536,0.04197074104892845,0.07780729843876825,0.019572075687815743,0.04092253971910982,0.08982525756708631,9.199335131533745e-4,0.0033670301874630056,0.007428095472105222,0.001197098206170499,0.0034634352980776576,0.007787163659521659,4896006,192019.9,39219.70275363225,40053,12.1,60.1,31055,157.65596522299145,0,1,1,0
South Dakota,2015,SD,46,0.0678290741496941,0.11156327113727867,0.25568791441772953,0.08024800418410531,0.10504725254281512,0.24466953641376776,3.416551319057921e-4,0.005315545425506896,0.00783583704922291,3.5101554647855353e-4,0.004772641380286733,0.004436836507488917,0.0024477484107771133,0.02424113363980891,0.028542244135992784,0.003652901787020147,0.02353442233956542,0.029482965800555306,854663,45664.5,53429.831407233025,49186,8.3,68.1,77047,11.092748582034343,0,0,1,0
Tennessee,2015,TN,47,0.06033095418380879,0.09736717695517177,0.23423276445813218,0.07510529381743573,0.09262004738487123,0.23878960856384662,0.00646864444273954,0.02766022870038515,0.04963842729290952,0.009832679185984558,0.027049798994868205,0.05607780871201152,8.568152672320545e-4,0.0036680366209304307,0.007538033591525186,0.0010602918357377027,0.0036831988093436684,0.00802019118306614,6595354,304484.2,46166.46809253908,42535,12.3,61,42244,156.1252248840072,0,0,1,0
Texas,2015,TX,48,0.04517631467077726,0.11897851399479645,0.23852080040246781,0.05569831892357112,0.11383830464031731,0.23491110609446134,0.00433969330212817,0.02061497209297432,0.03799449632017089,0.006295130962773364,0.01989123480975375,0.04070869315872771,0.0022899295197111196,0.00915611395454675,0.01959620629148315,0.0027659651693787337,0.008817617512927794,0.020406588179032945,27468531,1605901.7,58463.32663366672,47465,12.2,64.3,267339,102.74793801128904,0,0,1,0
Utah,2015,UT,49,0.045813047613876536,0.15778049929850457,0.26270015075616043,0.053055577341127876,0.15015052154660136,0.258055466737453,2.744982112369312e-4,0.0038335904030867137,0.005224850567732015,2.734927232836823e-4,0.003467927950755222,0.0036670145654984906,0.0014217599658938487,0.009771667092323234,0.016340184728246773,0.0018594823882081735,0.009435834115938124,0.016874433994072985,2983626,141720.5,47499.418492800374,40459,8.3,67.7,84916,35.136205191012294,0,0,1,0
Virginia,2015,VA,51,0.05077657639504629,0.08733339763123195,0.21783148046628645,0.06244473278904804,0.08312021209223569,0.21510276369817133,0.008962864139137784,0.029659616724767825,0.06066207952550541,0.013076136958348467,0.028938356839712867,0.06535188220146922,0.0029943937729994957,0.010489162397967421,0.023258748966064693,0.0038769959687129773,0.010236273265113024,0.025884326168181072,8367303,455162.4,54397.7432154662,52238,7.8,66,40815,205.0055861815509,0,1,1,0
Vermont,2015,VT,50,0.07856058548121635,0.10932711206276666,0.28615714034611145,0.0936562215368882,0.10269730429363545,0.2902014988574807,3.5314232754350363e-4,0.0034962688355890765,0.005039868330643486,3.3396717853661654e-4,0.003237404323996101,0.0037455457726786085,6.61542640737604e-4,0.0032390022530800083,0.0068934660679759036,9.443760885891884e-4,0.003494670906505169,0.007960882696025951,625810,29119,46530.096994295396,48876,5.8,65.4,9609,65.12748464980747,1,1,0,1
Washington,2015,WA,53,0.05914190404263147,0.10110380678211993,0.2530908836216549,0.06986241795535744,0.0961623275306263,0.24611055759313114,0.0014764303424712865,0.00913483721246268,0.01640648686176513,0.0016074422581375631,0.008685992342709312,0.013446231468057578,0.004719777511351227,0.01740072638363721,0.037114461859836224,0.006690397635813942,0.016829520012244522,0.041015798585992164,7167287,441952.1,61662.39750131396,53083,7.9,63.7,68192,105.10451372595026,0,0,1,0
Wisconsin,2015,WI,55,0.06683235793200226,0.10721253279800351,0.2662287757592626,0.08130382356049279,0.10227840817695591,0.26076037402521324,0.001971741096147843,0.014082947779834796,0.019601671164670313,0.002785216609545809,0.013358663054381914,0.020614351006007885,0.0010473844280866303,0.007527598388804855,0.012553690164737468,0.0013970331395834097,0.007502090517544297,0.012941340398724467,5762927,289077,50161.48911829006,46548,7.9,66.9,56154,102.6271859529152,1,1,0,1
West Virginia,2015,WV,54,0.08004852083075648,0.10985975396727231,0.2770618640592145,0.09731019696940106,0.10450586221038857,0.27899369185800493,0.0018303810708000512,0.006451903401015118,0.013499467269054082,0.0023538895869002438,0.005939244802347054,0.010384998470161642,6.043404009695487e-4,0.0013209774473616255,0.0038115759939066863,7.768540881403893e-4,0.0013339973482801796,0.00391248022602548,1843332,70663,38334.38577532425,37468,13.5,52.9,24181,76.23059426822712,0,0,1,0
Wyoming,2015,WY,56,0.0675421946864624,0.12465615828400602,0.288398997934818,0.07405493622833989,0.11738282948691056,0.2695804321022393,5.064897192819101e-4,0.003177071875495618,0.00589540390423422,5.150164822327841e-4,0.002740501612410874,0.0037142579414006743,0.001186925402761648,0.007854854030345044,0.011847084443944207,0.0015740404407313235,0.00738247136286663,0.011990334061518889,586389,40418.2,68927.28206020236,57846,6.7,67.8,97914,5.988816716710582,0,0,1,0
Alaska,2016,AK,02,0.04238898427768239,0.08697303302696698,0.23917045416287916,0.040055213278120054,0.08101403898596102,0.20578258088408577,0.0011527455139211528,0.008956671043328956,0.01672154327845672,0.0012604787395212604,0.00861865804800862,0.01178062821937178,0.00892973773692893,0.04636568696764637,0.0726983806349527,0.011655388344611656,0.04353903646096354,0.07293674039659294,742575,54246.6,73052.01494798505,56278,6.7,70.2,589757,1.2591202817431586,0,0,1,0
Alabama,2016,AL,01,0.0566800854109374,0.08506245551513678,0.2033897260307749,0.07148871625520052,0.0812852488604478,0.2047380386058752,0.012400694991230421,0.03993158577339143,0.07523900597186173,0.01832221588452757,0.03905668255108465,0.08828611842137707,9.488734336807742e-4,0.0032511962626961648,0.007439143063320145,0.0012511239362672658,0.0033870137896911826,0.00784207524249901,4866824,194283.8,39920.03820150472,39014,12.7,57.3,51609,94.3018465771474,0,0,1,0
Arkansas,2016,AR,05,0.06468414657991887,0.10280247943138196,0.23053029682650833,0.07978601618081332,0.09749366187414663,0.23049887777151995,0.006685239561938155,0.026489940053111574,0.044443590262098424,0.009437080835546315,0.025743570374505108,0.0496544739564445,0.0010415082483375476,0.004995963988415059,0.009656011484667335,0.0013292934222202911,0.004792408621522387,0.0099354405269042375,2991815,112798.1,37702.23092002681,40873,12.4,57.5,53104,56.33878803856583,0,0,1,0
Arizona,2016,AZ,04,0.07154854871300938,0.10829549789071397,0.24004275449413925,0.08272430162163828,0.10374602920443551,0.23844255682012083,0.001858377682073423,0.009928626835140762,0.017144995649242083,0.002267750667516995,0.009348333788592187,0.015474241252442306,0.003408033703650533,0.01590607719452647,0.028978222019543635,0.004860206253139954,0.015524206931636439,0.030501239278437994,6944767,291275.2,41941.68069281518,41473,11.9,59.4,113909,60.96767595185631,0,0,1,0
California,2016,CA,06,0.04683211037899996,0.09900430624534569,0.22712972882756746,0.057667508080500064,0.0948913471661965,0.21861800651487365,0.0032529411978067693,0.010418786229680484,0.022127407706510168,0.0044563889527613676,0.00995226311985133,0.021982934715424222,0.010055228223646847,0.022704252394928466,0.05537330967749879,0.013339511069272296,0.021625711451573985,0.06056825804756196,39149186,2427894.6,62016.477175285334,56560,10.5,63.3,158693,246.69762371371138,1,1,1,0
Colorado,2016,CO,08,0.057253595158882536,0.11237220960762966,0.2776120684492565,0.06777138750657485,0.10650065189424522,0.2674039890011335,0.0017538372291861027,0.00892106632149101,0.01705964309241025,0.002080145112308355,0.008373251483988367,0.014295315669055623,0.0019340371049401824,0.008615862928321937,0.017517989322931887,0.0026463587359240267,0.008789027974091623,0.019099563407628355,5543844,318953.4,57532.89594728856,52390,7,68,104247,53.17989006877896,1,1,0,1
Connecticut,2016,CT,09,0.06427344315232847,0.09486483995050045,0.2408002614649299,0.08342183846718979,0.09068140107211795,0.2436794484654299,0.004653852277901465,0.019239740434601645,0.03609137864088518,0.007178832514393141,0.018466798702731695,0.039757474516946334,0.001997860233586511,0.0080003799063084,0.017791906319573836,0.002470229033222248,0.007993675677336633,0.018636639170016452,3579830,243286.7,67960.40594106424,68680,6.8,66.6,5009,714.6795767618287,1,1,0,1
Delaware,2016,DE,10,0.06557444349355625,0.07882407059450162,0.20235181670524607,0.07973039687827964,0.07677773111057075,0.20846978228168958,0.010627491476217093,0.036397263547262124,0.0653733885339725,0.014958067935523464,0.03587304695106996,0.07483560335961785,0.002218973061793347,0.0066706035543569455,0.015648602246973387,0.002794769202590767,0.006543233658494993,0.016330715408283673,949989,63001.3,66317.9257865091,48734,8.1,61.4,2057,461.8322800194458,0,1,1,0
